,Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y,Distance X,Distance Y,Distance Z
1076,Away,RECOVERY,INTERCEPTION,2,86030,3441.2,86030,3441.2,Player16,,0.4,0.29,,,,,
1077,Away,BALL LOST,,2,86030,3441.2,86060,3442.4,Player16,,0.4,0.29,0.56,0.28,0.16000000000000003,0.009999999999999953,0.160312195418814
1078,Home,RECOVERY,,2,86061,3442.44,86061,3442.44,Player6,,0.56,0.27,,,,,
1079,Home,BALL LOST,,2,86061,3442.44,86093,3443.72,Player6,,0.56,0.27,0.56,0.14,0.0,0.13,0.13
1080,Away,RECOVERY,,2,86091,3443.64,86091,3443.64,Player22,,0.54,0.13,,,,,
1081,Away,PASS,,2,86091,3443.64,86110,3444.4,Player22,Player21,0.54,0.13,0.53,0.24,0.010000000000000009,0.10999999999999999,0.1104536101718726
1082,Away,PASS,,2,86216,3448.64,86266,3450.64,Player21,Player17,0.59,0.44,0.67,0.93,0.08000000000000007,0.49000000000000005,0.4964876634922564
1083,Away,PASS,,2,86306,3452.24,86354,3454.16,Player17,Player21,0.69,0.95,0.63,0.61,0.05999999999999994,0.33999999999999997,0.3452535300326413
1084,Away,PASS,,2,86488,3459.52,86523,3460.92,Player21,Player22,0.68,0.3,0.75,0.05,0.06999999999999995,0.25,0.25961509971494334
1085,Away,PASS,,2,86631,3465.24,86648,3465.92,Player22,Player21,0.75,0.11,0.71,0.25,0.040000000000000036,0.14,0.1456021977856104
1086,Away,PASS,,2,86703,3468.12,86776,3471.04,Player21,Player17,0.69,0.32,0.83,0.95,0.14,0.6299999999999999,0.645368112010502
1087,Away,BALL LOST,CROSS-INTERCEPTION,2,86808,3472.32,86843,3473.72,Player17,,0.84,0.96,0.95,0.65,0.10999999999999999,0.30999999999999994,0.32893768406797047
1088,Home,RECOVERY,INTERCEPTION,2,86842,3473.68,86842,3473.68,Player3,,0.94,0.68,,,,,
1089,Home,BALL OUT,,2,86842,3473.68,86934,3477.36,Player3,,0.94,0.68,1.01,0.93,0.07000000000000006,0.25,0.2596150997149434
1090,Away,SET PIECE,CORNER KICK,2,87411,3496.44,87411,3496.44,Player19,,,,,,,,
1091,Away,BALL LOST,INTERCEPTION,2,87411,3496.44,87470,3498.8,Player19,,0.96,0.97,0.98,0.48,0.020000000000000018,0.49,0.49040799340956914
1092,Home,RECOVERY,INTERCEPTION,2,87470,3498.8,87470,3498.8,Player5,,0.97,0.48,,,,,
1093,Home,BALL OUT,WOODWORK-GOAL,2,87470,3498.8,87485,3499.4,Player5,,0.97,0.48,1.01,0.54,0.040000000000000036,0.06000000000000005,0.07211102550927985
1094,Home,SET PIECE,KICK OFF,2,88792,3551.68,88792,3551.68,Player10,,,,,,,,
1095,Home,PASS,,2,88792,3551.68,88820,3552.8,Player10,Player12,0.49,0.5,0.56,0.41,0.07000000000000006,0.09000000000000002,0.11401754250991386
1096,Home,PASS,,2,88820,3552.8,88847,3553.88,Player12,Player6,0.56,0.41,0.56,0.55,0.0,0.14000000000000007,0.14000000000000007
1097,Away,CHALLENGE,GROUND-FAULT-LOST,2,88886,3555.44,88886,3555.44,Player24,,0.55,0.57,,,,,
1098,Home,CHALLENGE,TACKLE-FAULT-WON,2,88912,3556.48,88912,3556.48,Player6,,0.56,0.54,,,,,
1099,Home,FAULT RECEIVED,,2,88912,3556.48,88912,3556.48,Player6,,0.56,0.54,,,,,
1100,Home,SET PIECE,FREE KICK,2,89270,3570.8,89270,3570.8,Player6,,,,,,,,
1101,Home,PASS,,2,89270,3570.8,89320,3572.8,Player6,Player7,0.54,0.54,0.45,0.05,0.09000000000000002,0.49000000000000005,0.49819674828324606
1102,Home,PASS,,2,89349,3573.96,89377,3575.08,Player7,Player12,0.43,0.06,0.45,0.23,0.020000000000000018,0.17,0.17117242768623692
1103,Home,PASS,,2,89486,3579.44,89521,3580.84,Player12,Player7,0.26,0.25,0.2,0.04,0.06,0.21,0.21840329667841554
1104,Home,PASS,,2,89622,3584.88,89652,3586.08,Player7,Player5,0.12,0.04,0.1,0.24,0.01999999999999999,0.19999999999999998,0.20099751242241778
1105,Home,PASS,,2,89691,3587.64,89726,3589.04,Player5,Player7,0.08,0.18,0.17,0.08,0.09000000000000001,0.09999999999999999,0.1345362404707371
1106,Home,PASS,,2,89726,3589.04,89758,3590.32,Player7,Player2,0.17,0.08,0.31,0.17,0.13999999999999999,0.09000000000000001,0.16643316977093237
1107,Home,BALL LOST,CROSS-INTERCEPTION,2,89802,3592.08,89835,3593.4,Player2,,0.25,0.16,0.07,0.41,0.18,0.24999999999999997,0.3080584360149872
1108,Away,RECOVERY,INTERCEPTION,2,89832,3593.28,89832,3593.28,Player16,,0.08,0.45,,,,,
1109,Away,BALL LOST,HEAD-CLEARANCE,2,89832,3593.28,89871,3594.84,Player16,,0.08,0.45,0.16,0.18,0.08,0.27,0.2816025568065745
1110,Home,RECOVERY,,2,89875,3595.0,89875,3595.0,Player5,,0.16,0.18,,,,,
1111,Home,PASS,HEAD,2,89875,3595.0,89900,3596.0,Player5,Player10,0.16,0.18,0.18,0.34,0.01999999999999999,0.16000000000000003,0.16124515496597103
1112,Home,PASS,,2,89955,3598.2,89967,3598.68,Player10,Player5,0.17,0.32,0.15,0.26,0.020000000000000018,0.06,0.0632455532033676
1113,Home,PASS,,2,89978,3599.12,90005,3600.2,Player5,Player10,0.15,0.26,0.08,0.31,0.06999999999999999,0.04999999999999999,0.08602325267042625
1114,Home,SHOT,ON TARGET-GOAL,2,90005,3600.2,90026,3601.04,Player10,,0.08,0.31,0.0,0.54,0.08,0.23000000000000004,0.24351591323771846
1115,Away,SET PIECE,KICK OFF,2,91705,3668.2,91705,3668.2,Player19,,,,,,,,
1116,Away,PASS,,2,91705,3668.2,91731,3669.24,Player19,Player21,0.5,0.51,0.42,0.48,0.08000000000000002,0.030000000000000027,0.08544003745317534
1117,Away,PASS,,2,91815,3672.6,91857,3674.28,Player21,Player17,0.46,0.56,0.51,0.95,0.04999999999999999,0.3899999999999999,0.3931920650267499
1118,Away,PASS,,2,91885,3675.4,91908,3676.32,Player17,Player15,0.48,0.93,0.37,0.84,0.10999999999999999,0.09000000000000008,0.142126704035519
1119,Away,BALL LOST,INTERCEPTION,2,91908,3676.32,91958,3678.32,Player15,,0.37,0.84,0.48,0.44,0.10999999999999999,0.39999999999999997,0.4148493702538308
1120,Home,RECOVERY,,2,91952,3678.08,91952,3678.08,Player5,,0.49,0.46,,,,,
1121,Home,PASS,,2,91995,3679.8,92020,3680.8,Player5,Player8,0.42,0.59,0.27,0.8,0.14999999999999997,0.21000000000000008,0.25806975801127885
1122,Home,CHALLENGE,TACKLE-WON,2,92072,3682.88,92072,3682.88,Player8,,0.13,0.8,,,,,
1123,Home,BALL OUT,,2,92072,3682.88,92137,3685.48,Player8,,0.13,0.8,-0.01,0.81,0.14,0.010000000000000009,0.14035668847618202
1124,Away,CHALLENGE,TACKLE-LOST,2,92073,3682.92,92073,3682.92,Player15,,0.12,0.78,,,,,
1125,Away,RECOVERY,,2,92578,3703.12,92578,3703.12,Player25,,0.05,0.52,,,,,
1126,Away,PASS,GOAL KICK,2,92578,3703.12,92648,3705.92,Player25,Player19,0.05,0.52,0.49,0.81,0.44,0.29000000000000004,0.5269724850502159
1127,Away,BALL LOST,,2,92648,3705.92,92677,3707.08,Player19,,0.49,0.81,0.55,0.89,0.06000000000000005,0.07999999999999996,0.1
1128,Home,RECOVERY,,2,92676,3707.04,92676,3707.04,Player4,,0.55,0.92,,,,,
1129,Home,BALL LOST,INTERCEPTION,2,92676,3707.04,92695,3707.8,Player4,,0.55,0.92,0.52,0.86,0.030000000000000027,0.06000000000000005,0.06708203932499375
1130,Away,RECOVERY,INTERCEPTION,2,92686,3707.44,92686,3707.44,Player19,,0.51,0.9,,,,,
1131,Away,BALL LOST,INTERCEPTION,2,92703,3708.12,92707,3708.28,Player19,,0.52,0.94,0.57,0.88,0.04999999999999993,0.05999999999999994,0.07810249675906646
1132,Home,CHALLENGE,TACKLE-WON,2,92709,3708.36,92709,3708.36,Player4,,0.54,0.95,,,,,
1133,Home,RECOVERY,THEFT,2,92709,3708.36,92709,3708.36,Player4,,0.54,0.95,,,,,
1134,Home,BALL LOST,,2,92709,3708.36,92749,3709.96,Player4,,0.54,0.95,0.51,0.88,0.030000000000000027,0.06999999999999995,0.07615773105863904
1135,Away,RECOVERY,,2,92749,3709.96,92749,3709.96,Player17,,0.49,0.94,,,,,
1136,Away,BALL LOST,INTERCEPTION,2,92749,3709.96,92823,3712.92,Player17,,0.49,0.94,0.86,0.83,0.37,0.10999999999999999,0.38600518131237566
1137,Home,CHALLENGE,GROUND-WON,2,92822,3712.88,92822,3712.88,Player3,,0.84,0.85,,,,,
1138,Home,RECOVERY,INTERCEPTION,2,92822,3712.88,92822,3712.88,Player3,,0.84,0.85,,,,,
1139,Away,CHALLENGE,GROUND-LOST,2,92823,3712.92,92823,3712.92,Player24,,0.84,0.85,,,,,
1140,Home,PASS,,2,92832,3713.28,92877,3715.08,Player3,Player11,0.86,0.84,0.96,0.57,0.09999999999999998,0.27,0.2879236009777594
1141,Away,CHALLENGE,TACKLE-FAULT-LOST,2,92839,3713.56,92839,3713.56,Player24,,0.88,0.83,,,,,
1142,Home,BALL LOST,FORCED,2,92877,3715.08,92948,3717.92,Player11,,0.96,0.57,0.52,0.72,0.43999999999999995,0.15000000000000002,0.4648655719667783
1143,Home,SET PIECE,FREE KICK,2,93567,3742.68,93567,3742.68,Player11,,,,,,,,
1144,Home,BALL LOST,INTERCEPTION,2,93567,3742.68,93670,3746.8,Player11,,0.87,0.81,0.33,0.47,0.54,0.3400000000000001,0.6381222453417528
1145,Home,CHALLENGE,AERIAL-LOST,2,93670,3746.8,93670,3746.8,Player9,,0.35,0.55,,,,,
1146,Away,CHALLENGE,AERIAL-WON,2,93672,3746.88,93672,3746.88,Player16,,0.34,0.55,,,,,
1147,Away,RECOVERY,INTERCEPTION,2,93672,3746.88,93672,3746.88,Player16,,0.34,0.55,,,,,
1148,Away,BALL LOST,HEAD,2,93672,3746.88,93719,3748.76,Player16,,0.34,0.55,0.41,0.6,0.06999999999999995,0.04999999999999993,0.0860232526704262
1149,Home,RECOVERY,,2,93716,3748.64,93716,3748.64,Player12,,0.44,0.6,,,,,
1150,Home,PASS,,2,93716,3748.64,93747,3749.88,Player12,Player10,0.44,0.6,0.35,0.44,0.09000000000000002,0.15999999999999998,0.18357559750685817
1151,Home,BALL LOST,DEEP BALL,2,93775,3751.0,93839,3753.56,Player10,,0.34,0.45,0.07,0.46,0.27,0.010000000000000009,0.27018512172212594
1152,Away,RECOVERY,,2,93839,3753.56,93839,3753.56,Player25,,0.06,0.45,,,,,
1153,Away,PASS,,2,93896,3755.84,93951,3758.04,Player25,Player19,0.1,0.42,0.36,0.8,0.26,0.38000000000000006,0.4604345773288536
1154,Away,PASS,,2,94130,3765.2,94160,3766.4,Player19,Player17,0.6,0.86,0.53,0.94,0.06999999999999995,0.07999999999999996,0.10630145812734644
1155,Away,PASS,,2,94177,3767.08,94215,3768.6,Player17,Player19,0.53,0.94,0.64,0.97,0.10999999999999999,0.030000000000000027,0.11401754250991379
1156,Away,PASS,,2,94350,3774.0,94373,3774.92,Player19,Player21,0.63,0.94,0.61,0.73,0.020000000000000018,0.20999999999999996,0.21095023109728983
1157,Away,PASS,,2,94391,3775.64,94434,3777.36,Player21,Player16,0.61,0.71,0.5,0.51,0.10999999999999999,0.19999999999999996,0.2282542442102665
1158,Away,PASS,,2,94502,3780.08,94524,3780.96,Player16,Player20,0.56,0.42,0.57,0.26,0.009999999999999898,0.15999999999999998,0.16031219541881395
1159,Away,PASS,,2,94578,3783.12,94623,3784.92,Player20,Player22,0.64,0.23,0.77,0.05,0.13,0.18,0.22203603311174516
1160,Away,PASS,,2,94752,3790.08,94770,3790.8,Player22,Player21,0.77,0.13,0.7,0.16,0.07000000000000006,0.03,0.07615773105863914
1161,Away,PASS,,2,94811,3792.44,94839,3793.56,Player21,Player18,0.7,0.16,0.81,0.04,0.1100000000000001,0.12,0.16278820596099713
1162,Away,BALL LOST,CROSS-INTERCEPTION,2,94890,3795.6,94935,3797.4,Player18,,0.81,0.06,0.91,0.41,0.09999999999999998,0.35,0.36400549446402586
1163,Home,RECOVERY,INTERCEPTION,2,94934,3797.36,94934,3797.36,Player3,,0.89,0.41,,,,,
1164,Home,PASS,HEAD-CLEARANCE,2,94934,3797.36,95006,3800.24,Player3,Player2,0.89,0.41,0.98,0.23,0.08999999999999997,0.17999999999999997,0.20124611797498101
1165,Home,BALL LOST,,2,95006,3800.24,95157,3806.28,Player2,,0.98,0.23,0.44,0.02,0.54,0.21000000000000002,0.579396237474839
1166,Away,RECOVERY,,2,95151,3806.04,95151,3806.04,Player21,,0.45,0.01,,,,,
1167,Away,PASS,,2,95165,3806.6,95247,3809.88,Player21,Player25,0.41,0.01,0.18,0.28,0.22999999999999998,0.27,0.354682957019364
1168,Away,PASS,,2,95264,3810.56,95301,3812.04,Player25,Player21,0.19,0.28,0.3,0.07,0.10999999999999999,0.21000000000000002,0.23706539182259398
1169,Away,PASS,,2,95421,3816.84,95464,3818.56,Player21,Player23,0.33,0.16,0.45,0.39,0.12,0.23,0.25942243542145693
1170,Away,PASS,,2,95464,3818.56,95597,3823.88,Player23,Player15,0.45,0.39,0.16,0.97,0.29000000000000004,0.58,0.648459713474939
1171,Away,PASS,,2,95597,3823.88,95617,3824.68,Player15,Player17,0.16,0.97,0.23,1.0,0.07,0.030000000000000027,0.0761577310586391
1172,Away,PASS,,2,95617,3824.68,95672,3826.88,Player17,Player16,0.23,1.0,0.17,0.79,0.06,0.20999999999999996,0.21840329667841551
1173,Away,PASS,,2,95772,3830.88,95804,3832.16,Player16,Player21,0.26,0.65,0.41,0.39,0.14999999999999997,0.26,0.30016662039607267
1174,Away,PASS,,2,95856,3834.24,95904,3836.16,Player21,Player22,0.45,0.33,0.63,0.08,0.18,0.25,0.3080584360149873
1175,Away,BALL LOST,INTERCEPTION,2,95940,3837.6,95972,3838.88,Player22,,0.7,0.11,0.9,0.42,0.20000000000000007,0.31,0.36891733491393436
1176,Away,CHALLENGE,TACKLE-LOST,2,95972,3838.88,95972,3838.88,Player23,,0.9,0.38,,,,,
1177,Home,CHALLENGE,TACKLE-WON,2,95974,3838.96,95974,3838.96,Player3,,0.9,0.4,,,,,
1178,Home,RECOVERY,THEFT,2,95974,3838.96,95974,3838.96,Player3,,0.9,0.4,,,,,
1179,Home,PASS,,2,95974,3838.96,96045,3841.8,Player3,Player2,0.9,0.4,0.96,0.23,0.05999999999999994,0.17,0.18027756377319948
1180,Home,BALL OUT,,2,96106,3844.24,96178,3847.12,Player2,,0.94,0.1,0.64,-0.02,0.29999999999999993,0.12000000000000001,0.3231098884280702
1181,Away,SET PIECE,THROW IN,2,96359,3854.36,96359,3854.36,Player22,,,,,,,,
1182,Away,PASS,,2,96359,3854.36,96415,3856.6,Player22,Player19,0.67,-0.02,0.6,0.25,0.07000000000000006,0.27,0.27892651361962706
1183,Away,CHALLENGE,GROUND-FAULT-WON,2,96433,3857.32,96433,3857.32,Player19,,0.6,0.27,,,,,
1184,Away,FAULT RECEIVED,,2,96433,3857.32,96433,3857.32,Player19,,0.6,0.27,,,,,
1185,Home,CHALLENGE,GROUND-FAULT-LOST,2,96445,3857.8,96445,3857.8,Player9,,0.61,0.29,,,,,
1186,Away,SET PIECE,FREE KICK,2,97234,3889.36,97234,3889.36,Player19,,,,,,,,
1187,Away,BALL OUT,,2,97234,3889.36,97318,3892.72,Player19,,0.61,0.27,1.01,0.65,0.4,0.38,0.5517245689653488
1188,Home,RECOVERY,,2,98069,3922.76,98069,3922.76,Player11,,0.96,0.47,,,,,
1189,Home,BALL LOST,GOAL KICK-INTERCEPTION,2,98069,3922.76,98139,3925.56,Player11,,0.96,0.47,0.33,0.63,0.6299999999999999,0.16000000000000003,0.6499999999999999
1190,Home,CHALLENGE,AERIAL-LOST,2,98139,3925.56,98139,3925.56,Player9,,0.37,0.61,,,,,
1191,Away,CHALLENGE,AERIAL-WON,2,98140,3925.6,98140,3925.6,Player15,,0.37,0.62,,,,,
1192,Away,RECOVERY,INTERCEPTION,2,98140,3925.6,98140,3925.6,Player15,,0.37,0.62,,,,,
1193,Away,PASS,HEAD,2,98140,3925.6,98198,3927.92,Player15,Player24,0.37,0.62,0.57,0.61,0.19999999999999996,0.010000000000000009,0.2002498439450078
1194,Home,CHALLENGE,AERIAL-FAULT-WON,2,98195,3927.8,98195,3927.8,Player3,,0.58,0.6,,,,,
1195,Away,CHALLENGE,AERIAL-FAULT-LOST,2,98198,3927.92,98198,3927.92,Player24,,0.57,0.61,,,,,
1196,Away,BALL LOST,,2,98198,3927.92,98198,3927.92,Player24,,0.57,0.61,,,,,
1197,Home,SET PIECE,FREE KICK,2,98298,3931.92,98298,3931.92,Player2,,,,,,,,
1198,Home,PASS,,2,98298,3931.92,98349,3933.96,Player2,Player4,0.69,0.67,0.57,0.88,0.12,0.20999999999999996,0.24186773244895646
1199,Home,PASS,,2,98407,3936.28,98432,3937.28,Player4,Player8,0.46,0.88,0.41,0.98,0.050000000000000044,0.09999999999999998,0.11180339887498948
1200,Home,PASS,,2,98443,3937.72,98473,3938.92,Player8,Player6,0.42,0.98,0.48,0.85,0.06,0.13,0.14317821063276354
1201,Home,PASS,,2,98530,3941.2,98576,3943.04,Player6,Player12,0.49,0.86,0.44,0.54,0.04999999999999999,0.31999999999999995,0.32388269481403287
1202,Home,PASS,,2,98615,3944.6,98663,3946.52,Player12,Player5,0.4,0.43,0.24,0.1,0.16000000000000003,0.32999999999999996,0.36674241641784494
1203,Home,BALL LOST,CROSS-INTERCEPTION,2,98782,3951.28,98799,3951.96,Player5,,0.06,0.27,0.01,0.45,0.049999999999999996,0.18,0.18681541692269404
1204,Away,RECOVERY,INTERCEPTION,2,98800,3952.0,98800,3952.0,Player25,,0.0,0.44,,,,,
1205,Away,BALL LOST,,2,98800,3952.0,98861,3954.44,Player25,,0.0,0.44,0.09,0.66,0.09,0.22000000000000003,0.23769728648009428
1206,Home,RECOVERY,,2,98860,3954.4,98860,3954.4,Player8,,0.1,0.67,,,,,
1207,Home,PASS,,2,98931,3957.24,98958,3958.32,Player8,Player4,0.17,0.69,0.18,0.78,0.009999999999999981,0.09000000000000008,0.09055385138137424
1208,Home,PASS,CROSS,2,98958,3958.32,99005,3960.2,Player4,Player5,0.18,0.78,0.04,0.36,0.13999999999999999,0.42000000000000004,0.44271887242357316
1209,Home,SHOT,ON TARGET-SAVED,2,99005,3960.2,99014,3960.56,Player5,,0.04,0.36,0.0,0.45,0.04,0.09000000000000002,0.09848857801796107
1210,Away,RECOVERY,SAVED,2,99012,3960.48,99012,3960.48,Player25,,0.02,0.48,,,,,
1211,Away,BALL LOST,WOODWORK,2,99012,3960.48,99014,3960.56,Player25,,0.02,0.48,0.0,0.45,0.02,0.02999999999999997,0.03605551275463987
1212,Home,RECOVERY,,2,99032,3961.28,99032,3961.28,Player9,,0.02,0.54,,,,,
1213,Home,SHOT,ON TARGET-GOAL,2,99032,3961.28,99046,3961.84,Player9,,0.02,0.54,-0.01,0.51,0.03,0.030000000000000027,0.042426406871192875
1214,Away,SET PIECE,KICK OFF,2,100653,4026.12,100653,4026.12,Player19,,,,,,,,
1215,Away,PASS,,2,100653,4026.12,100675,4027.0,Player19,Player21,0.5,0.51,0.42,0.47,0.08000000000000002,0.040000000000000036,0.08944271909999162
1216,Away,PASS,,2,100798,4031.92,100833,4033.32,Player21,Player22,0.57,0.27,0.61,0.06,0.040000000000000036,0.21000000000000002,0.21377558326431953
1217,Away,PASS,,2,100847,4033.88,100877,4035.08,Player22,Player20,0.61,0.05,0.5,0.2,0.10999999999999999,0.15000000000000002,0.18601075237738277
1218,Away,PASS,,2,100892,4035.68,100919,4036.76,Player20,Player16,0.49,0.21,0.43,0.44,0.06,0.23,0.23769728648009425
1219,Away,PASS,,2,100965,4038.6,101002,4040.08,Player16,Player15,0.44,0.5,0.45,0.79,0.010000000000000009,0.29000000000000004,0.2901723625709382
1220,Away,BALL LOST,INTERCEPTION,2,101098,4043.92,101133,4045.32,Player15,,0.56,0.8,0.8,0.54,0.24,0.26,0.3538361202590827
1221,Home,RECOVERY,INTERCEPTION,2,101128,4045.12,101128,4045.12,Player2,,0.8,0.55,,,,,
1222,Home,BALL LOST,,2,101128,4045.12,101189,4047.56,Player2,,0.8,0.55,0.4,0.62,0.4,0.06999999999999995,0.40607881008493907
1223,Away,RECOVERY,,2,101193,4047.72,101193,4047.72,Player16,,0.42,0.67,,,,,
1224,Away,PASS,,2,101228,4049.12,101276,4051.04,Player16,Player25,0.38,0.7,0.15,0.52,0.23,0.17999999999999994,0.2920616373302046
1225,Away,PASS,,2,101352,4054.08,101390,4055.6,Player25,Player20,0.19,0.51,0.35,0.24,0.15999999999999998,0.27,0.3138470965295043
1226,Away,PASS,,2,101419,4056.76,101454,4058.16,Player20,Player22,0.37,0.23,0.56,0.07,0.19000000000000006,0.16,0.24839484696748446
1227,Away,PASS,,2,101490,4059.6,101522,4060.88,Player22,Player23,0.57,0.06,0.71,0.31,0.14,0.25,0.2865309756378881
1228,Home,CHALLENGE,TACKLE-FAULT-LOST,2,101530,4061.2,101530,4061.2,Player12,,0.7,0.3,,,,,
1229,Away,CHALLENGE,TACKLE-FAULT-WON,2,101534,4061.36,101534,4061.36,Player23,,0.71,0.3,,,,,
1230,Away,FAULT RECEIVED,,2,101534,4061.36,101534,4061.36,Player23,,0.71,0.3,,,,,
1231,Away,SET PIECE,FREE KICK,2,102523,4100.92,102523,4100.92,Player21,,,,,,,,
1232,Away,BALL LOST,INTERCEPTION,2,102523,4100.92,102563,4102.52,Player21,,0.7,0.27,0.99,0.5,0.29000000000000004,0.22999999999999998,0.37013511046643494
1233,Home,RECOVERY,INTERCEPTION,2,102562,4102.48,102562,4102.48,Player11,,0.98,0.5,,,,,
1234,Home,PASS,,2,102715,4108.6,102753,4110.12,Player11,Player12,0.88,0.49,0.63,0.61,0.25,0.12,0.27730849247724093
1235,Home,PASS,,2,102793,4111.72,102858,4114.32,Player12,Player10,0.62,0.55,0.34,0.12,0.27999999999999997,0.43000000000000005,0.5131276644267
1236,Home,BALL LOST,CROSS-INTERCEPTION,2,102915,4116.6,102950,4118.0,Player10,,0.19,0.08,0.11,0.44,0.08,0.36,0.3687817782917155
1237,Away,RECOVERY,INTERCEPTION,2,102953,4118.12,102953,4118.12,Player16,,0.13,0.46,,,,,
1238,Away,PASS,CLEARANCE,2,102953,4118.12,102975,4119.0,Player16,Player21,0.13,0.46,0.15,0.3,0.01999999999999999,0.16000000000000003,0.16124515496597103
1239,Away,PASS,,2,102995,4119.8,103025,4121.0,Player21,Player16,0.14,0.3,0.06,0.4,0.08000000000000002,0.10000000000000003,0.12806248474865703
1240,Away,PASS,,2,103025,4121.0,103053,4122.12,Player16,Player21,0.06,0.4,0.16,0.34,0.1,0.06,0.11661903789690602
1241,Away,PASS,,2,103080,4123.2,103115,4124.6,Player21,Player22,0.16,0.33,0.09,0.2,0.07,0.13,0.147648230602334
1242,Away,BALL LOST,INTERCEPTION,2,103169,4126.76,103212,4128.48,Player22,,0.11,0.12,0.33,0.06,0.22000000000000003,0.06,0.2280350850198276
1243,Home,RECOVERY,INTERCEPTION,2,103210,4128.4,103210,4128.4,Player7,,0.34,0.11,,,,,
1244,Home,PASS,,2,103210,4128.4,103262,4130.48,Player7,Player10,0.34,0.11,0.26,0.07,0.08000000000000002,0.039999999999999994,0.0894427190999916
1245,Away,CHALLENGE,TACKLE-FAULT-LOST,2,103261,4130.44,103261,4130.44,Player21,,0.27,0.09,,,,,
1246,Home,CHALLENGE,GROUND-FAULT-WON,2,103262,4130.48,103262,4130.48,Player10,,0.26,0.07,,,,,
1247,Home,FAULT RECEIVED,,2,103262,4130.48,103262,4130.48,Player10,,0.26,0.07,,,,,
1248,Home,SET PIECE,FREE KICK,2,103550,4142.0,103550,4142.0,Player10,,,,,,,,
1249,Home,PASS,,2,103550,4142.0,103569,4142.76,Player10,Player6,0.28,0.13,0.33,0.18,0.04999999999999999,0.04999999999999999,0.07071067811865474
1250,Home,PASS,,2,103604,4144.16,103646,4145.84,Player6,Player3,0.34,0.19,0.45,0.48,0.10999999999999999,0.29,0.3101612483854164
1251,Home,PASS,,2,103673,4146.92,103746,4149.84,Player3,Player4,0.46,0.51,0.42,0.98,0.040000000000000036,0.47,0.4716990566028302
1252,Home,PASS,,2,103776,4151.04,103806,4152.24,Player4,Player8,0.41,0.99,0.36,0.84,0.04999999999999999,0.15000000000000002,0.15811388300841897
1253,Away,RECOVERY,INTERCEPTION,2,103917,4156.68,103917,4156.68,Player15,,0.16,0.71,,,,,
1254,Away,PASS,,2,103917,4156.68,103957,4158.28,Player15,Player17,0.16,0.71,0.12,0.74,0.04000000000000001,0.030000000000000027,0.050000000000000024
1255,Home,BALL LOST,INTERCEPTION,2,103918,4156.72,103918,4156.72,Player8,,0.18,0.73,0.14,0.61,0.03999999999999998,0.12,0.12649110640673517
1256,Away,BALL LOST,CLEARANCE,2,103957,4158.28,104003,4160.12,Player17,,0.12,0.74,0.22,0.89,0.1,0.15000000000000002,0.18027756377319948
1257,Home,RECOVERY,,2,104003,4160.12,104003,4160.12,Player12,,0.26,0.87,,,,,
1258,Home,BALL LOST,INTERCEPTION,2,104039,4161.56,104069,4162.76,Player12,,0.27,0.89,0.33,0.5,0.06,0.39,0.39458839313897714
1259,Away,RECOVERY,INTERCEPTION,2,104072,4162.88,104072,4162.88,Player23,,0.33,0.58,,,,,
1260,Away,CHALLENGE,TACKLE-ADVANTAGE-WON,2,104086,4163.44,104086,4163.44,Player23,,0.36,0.58,,,,,
1261,Home,CHALLENGE,TACKLE-ADVANTAGE-LOST,2,104087,4163.48,104087,4163.48,Player10,,0.35,0.59,,,,,
1262,Away,BALL LOST,INTERCEPTION,2,104247,4169.88,104252,4170.08,Player23,,0.77,0.67,0.81,0.66,0.040000000000000036,0.010000000000000009,0.041231056256176644
1263,Home,CHALLENGE,GROUND-WON,2,104252,4170.08,104252,4170.08,Player2,,0.79,0.66,,,,,
1264,Home,RECOVERY,INTERCEPTION,2,104252,4170.08,104252,4170.08,Player2,,0.79,0.66,,,,,
1265,Home,PASS,,2,104252,4170.08,104305,4172.2,Player2,Player11,0.79,0.66,0.98,0.66,0.18999999999999995,0.0,0.18999999999999995
1266,Home,PASS,,2,104465,4178.6,104510,4180.4,Player11,Player6,0.95,0.69,0.73,0.5,0.21999999999999997,0.18999999999999995,0.2906888370749726
